no;kategori_id ;nama;nama _item;stock;harga_beli;harga_jual;promo_price;brand;model;url_shopee;status;error_message;description;specification;image;semua_gambar
51;5;Hub USB-C Goojodoq H124 USB 3.0 + PD;Goojodoq USB Hub 3.0 Type C Adaptor Laptop for Macbook Accessories Extension PD Charger Port;1;36205;47000;43000;Goojodoq;H82;https://shopee.co.id/Goojodoq-USB-Hub-3.0-Type-C-Adaptor-Laptop-for-Macbook-Accessories-Extension-PD-Charger-Port-i.297771167.23407133971;completed;;"Goojodoq USB Hub 3.0 Type C Adaptor adalah solusi praktis untuk memperluas konektivitas laptop modern Anda, khususnya bagi pengguna Macbook atau perangkat dengan port Type C. Dengan desain yang ringkas dan fungsional, aksesori ini memungkinkan Anda menghubungkan berbagai perangkat secara bersamaan tanpa ribet. Tingkatkan produktivitas Anda dengan hub serbaguna yang siap mendukung aktivitas digital sehari-hari.

Produk ini mengusung teknologi USB 3.0 dengan kecepatan transfer data hingga 5Gbps, jauh lebih cepat dibandingkan USB 2.0. Dilengkapi dengan 3 port USB, serta slot kartu TF dan SD, Goojodoq H82 tidak hanya berfungsi sebagai hub tetapi juga sebagai pembaca kartu memori. Dengan fitur Plug and Play, Anda tidak perlu repot menginstal driver tambahan—cukup colokkan dan langsung gunakan. Desainnya yang kompatibel dengan berbagai laptop Type C menjadikannya pilihan ideal untuk kebutuhan ekspansi port yang efisien.

Dengan Goojodoq USB Hub, Anda dapat dengan mudah mentransfer file dari kamera, menghubungkan mouse dan keyboard, atau mengakses data dari kartu memori hanya dalam satu perangkat. Ini sangat berguna bagi pekerja kreatif, pelajar, atau profesional yang sering berpindah-pindah dan membutuhkan konektivitas fleksibel. Manfaatkan kemudahan mengelola banyak perangkat sekaligus tanpa harus berganti-ganti port, sehingga waktu kerja Anda menjadi lebih efektif dan terorganisir.";"Merek : Goojodoq
Model : USB Hub 3.0 Type C Adaptor
Jenis : USB Hub / Adaptor Laptop
Port Input : USB Type-C
Fitur : Support PD Charging (Power Delivery)
Kecepatan Transfer : Hingga 5 Gbps (USB 3.0)

KOMPATIBILITAS (jika relevan)

MacBook / MacBook Pro / MacBook Air (USB-C)
Laptop dan perangkat lain dengan port USB Type-C

ISI PAKET

* 1 x Goojodoq USB Hub 3.0 Type C Adaptor Laptop for Macbook Accessories Extension PD Charger Port

KEUNGGULAN

* Kecepatan transfer data super cepat hingga 5Gbps dengan USB 3.0
* Dilengkapi 3 port USB, slot TF, dan slot SD untuk berbagai kebutuhan
* Fitur Plug and Play, tidak perlu instalasi driver rumit
* Desain ringkas dan portabel, cocok dibawa bepergian";img_8ab7e1ef_1782359626_0.jpg;img_8ab7e1ef_1782359626_0.jpg, img_360ef7b3_1782359626_1.jpg, img_885afddb_1782359626_2.jpg, img_2e8afe9c_1782359627_4.jpg, img_a09b3c3c_1782359627_3.jpg, img_59b5206f_1782359627_5.jpg, img_dd3f983d_1782359627_6.jpg, img_d87b5354_1782359627_9.jpg, img_313da654_1782359627_7.jpg, img_ab5e943d_1782359627_8.jpg
52;6;Card Reader Cliptec RZR602 USB-C/SD/MicroSD;Cliptec Card Reader Combo OTG Type-C and SD Card + Micro RZR602;3;;40000;36000;Cliptec;RZR602;;completed;;"Card Reader Cliptec RZR602 USB-C/SD/MicroSD merupakan perangkat pembaca kartu memori yang praktis dan fungsional. Produk dari brand Cliptec ini dirancang untuk memudahkan transfer data dari berbagai jenis kartu memori ke perangkat Anda. Dengan harga yang terjangkau, alat ini menjadi solusi efisien untuk kebutuhan akses data sehari-hari.

Card reader atau pembaca kartu memori adalah perangkat yang berfungsi sebagai jembatan antara kartu memori seperti SD dan MicroSD dengan komputer, laptop, atau perangkat lain yang memiliki port USB. Kegunaan utamanya adalah untuk mentransfer file seperti foto, video, dokumen, atau data lainnya dari kamera, ponsel, atau perangkat penyimpanan portabel ke perangkat utama Anda. Produk ini mendukung koneksi USB-C yang semakin umum digunakan pada laptop dan perangkat modern.

Dengan menggunakan card reader ini, Anda tidak perlu lagi bergantung pada kabel data atau koneksi langsung dari perangkat sumber. Proses transfer data menjadi lebih cepat dan stabil karena kartu memori dapat diakses langsung. Ini sangat membantu ketika Anda perlu memindahkan banyak file sekaligus, misalnya hasil jepretan kamera atau video dari action cam. Desainnya yang ringkas juga memudahkan Anda untuk membawanya bepergian.";"Produk : Card Reader Cliptec RZR602 USB-C/SD/MicroSD
Merek : Cliptec
Kondisi : Baru
Kategori : Aksesoris Komputer & Laptop / Card Reader

ISI PAKET

* 1 x Card Reader Cliptec RZR602 USB-C/SD/MicroSD

KEUNGGULAN

* Mendukung dua jenis kartu memori populer yaitu SD dan MicroSD dalam satu perangkat
* Menggunakan konektor USB-C yang kompatibel dengan berbagai laptop dan perangkat modern
* Desain ringkas dan portabel sehingga mudah dibawa dan disimpan";;
53;6;Enclosure HDD/SSD 2.5 inci Cliptec RZE285 USB 3.0;Cliptec Casing Hard Disk Enclosure 2.5 Inch HDD SSD SATA Usb 3.0 Transparent RZE285 Case External;1;39001;79000;69000;Cliptec;RZE285;https://shopee.co.id/Cliptec-Casing-Hard-Disk-Enclosure-2.5-Inch-HDD-SSD-SATA-Usb-3.0-Transparent-RZE285-Case-External-i.71042912.23909508020;completed;;"Apakah Anda mencari solusi penyimpanan data portabel yang handal dan stylish? Cliptec Casing Hard Disk Enclosure 2.5 Inch Transparent RZE285 adalah jawabannya. Dengan desain transparan yang unik, Anda dapat melihat komponen di dalamnya, menggabungkan fungsi tinggi dengan estetika modern untuk melindungi data berharga Anda.

Produk ini merupakan casing eksternal yang dirancang khusus untuk hard disk atau SSD SATA berukuran 2.5 inci. Dilengkapi dengan antarmuka USB 3.0 yang super cepat, casing ini memungkinkan transfer data hingga kecepatan tinggi, sehingga memindahkan file besar seperti video, foto, atau dokumen menjadi lebih efisien. Materialnya yang kokoh dan ringan memberikan perlindungan optimal terhadap benturan dan goresan, menjadikannya teman setia untuk mobilitas tinggi.

Dengan Cliptec RZE285, Anda bisa mengubah hard disk laptop lama menjadi penyimpanan eksternal yang praktis. Cocok untuk profesional kreatif yang sering membackup proyek, pelajar yang membutuhkan ruang ekstra, atau siapa pun yang ingin menyimpan data dengan aman. Produk ini juga mendukung fitur hot-swap, sehingga Anda dapat mengganti hard disk dengan mudah tanpa perlu mematikan perangkat.";"Merek : Cliptec
Model : RZE285
Jenis : Casing Hard Disk Eksternal
Ukuran : 2.5 Inch
Tipe Drive : HDD / SSD
Interface : SATA
Konektor : USB 3.0
Bahan : Transparan (Plastik/Tembus Pandang)
Warna : Transparan

KOMPATIBILITAS

* Hard Disk 2.5 Inch SATA HDD/SSD
* Laptop / PC dengan port USB 3.0 atau USB 2.0 (kompatibel mundur)

ISI PAKET

* 1 x Cliptec Casing Hard Disk Enclosure 2.5 Inch HDD SSD SATA Usb 3.0 Transparent RZE285 Case External
* 1 x Kabel USB 3.0
* 1 x Buku Panduan (jika tersedia)

KEUNGGULAN

Kecepatan USB 3.0 : Transfer data hingga 5 Gbps, 10 kali lebih cepat dari USB 2.0.
Desain Transparan & Elegan : Tampilan unik yang memungkinkan Anda melihat komponen internal.
Kompatibilitas Luas : Mendukung semua hard disk dan SSD SATA 2.5 inci dengan ketebalan hingga 9,5 mm.
Perlindungan Maksimal : Bahan kokoh dan ringan, serta bantalan anti-getaran untuk menjaga data tetap aman.";img_8ab7e1ef_1782359670_0.jpg;img_8ab7e1ef_1782359670_0.jpg, img_147a45a7_1782359670_3.jpg, img_f03cf04e_1782359670_4.jpg, img_6ef7e3f6_1782359670_2.jpg, img_05d48608_1782359670_1.jpg, img_7ba6f296_1782359670_6.jpg, img_254bca6f_1782359670_5.jpg, img_a023886c_1782359671_9.jpg, img_9ce1005d_1782359671_8.jpg, img_7d9439bf_1782359671_7.png
54;2;Kabel HDMI Cliptec OCD500 1.5 m;Cliptec Kabel Hdmi to Hdmi 1.5m High Speed Full HD Gold Plated OCD500;2;;25000;23000;Cliptec;OCD500;;completed;;"Kabel HDMI Cliptec OCD500 1.5 m adalah solusi praktis untuk menghubungkan perangkat multimedia Anda dengan kualitas gambar dan suara yang optimal. Dengan panjang 1,5 meter, kabel ini cukup fleksibel untuk digunakan di berbagai setup, baik di rumah maupun di kantor. Produk dari Cliptec ini dirancang untuk memberikan koneksi yang stabil dan andal untuk kebutuhan sehari-hari.

Kabel HDMI merupakan standar koneksi modern yang digunakan untuk mentransmisikan sinyal audio dan video definisi tinggi dari satu perangkat ke perangkat lainnya. Kegunaan utamanya adalah untuk menghubungkan perangkat seperti laptop, PC, dekoder, atau konsol game ke televisi, monitor, atau proyektor. Dengan menggunakan kabel ini, Anda dapat menikmati tayangan video dengan resolusi tinggi dan suara jernih dalam satu kabel yang ringkas.

Manfaat utama menggunakan kabel ini adalah kemudahan dalam menikmati konten multimedia dari layar kecil ke layar yang lebih besar. Anda dapat menonton film, presentasi, atau bermain game dengan pengalaman visual yang lebih memuaskan tanpa perlu pengaturan yang rumit. Kabel ini juga membantu merapikan tata letak perangkat karena panjangnya yang tidak terlalu panjang atau terlalu pendek.";"Produk : Kabel HDMI Cliptec OCD500 1.5 m
Merek : Cliptec
Kondisi : Baru
Kategori : Kabel & Konverter HDMI

ISI PAKET

* 1 x Kabel HDMI Cliptec OCD500 1.5 m

KEUNGGULAN

* Mendukung transmisi sinyal video dan audio definisi tinggi dalam satu kabel
* Panjang 1,5 meter yang ideal untuk koneksi jarak dekat antara perangkat
* Konektor berlapis emas untuk mengurangi risiko korosi dan menjaga kualitas sinyal";;
55;2;Kabel HDMI Cliptec OCD500 10 m;Cliptec Kabel Hdmi to Hdmi 5m High Speed Full HD Gold Plated OCD500;2;63000;72000;65000;;;https://shopee.co.id/Cliptec-Kabel-Hdmi-to-Hdmi-5m-High-Speed-Full-HD-Gold-Plated-OCD500-i.71042912.18870355441;completed;;"Cliptec Kabel HDMI to HDMI 5m High Speed Full HD Gold Plated OCD500 adalah solusi terbaik untuk menghubungkan perangkat elektronik Anda seperti laptop, PC, atau konsol game ke TV atau monitor dengan kualitas gambar dan suara yang optimal. Dengan panjang 5 meter, kabel ini memberikan fleksibilitas lebih dalam pengaturan tata letak ruangan Anda tanpa mengorbankan performa. Dirancang dengan material premium dan garansi resmi distributor selama 24 bulan, produk ini siap menjadi andalan untuk kebutuhan audio visual sehari-hari.

Kabel ini mendukung resolusi Full HD dengan kecepatan tinggi, memastikan setiap detail gambar tajam dan warna akurat tanpa lag atau gangguan sinyal. Dilengkapi dengan konektor emas (gold plated) yang anti-korosi, kabel ini menjamin transmisi data yang stabil dan tahan lama. Lapisan luar berbahan nylon braided mesh dan PVC membuatnya kuat, fleksibel, dan tidak mudah kusut, sehingga cocok untuk penggunaan jangka panjang. Dengan spesifikasi ini, Cliptec OCD500 adalah pilihan ideal untuk menikmati streaming film, presentasi, atau gaming dengan kualitas terbaik.

Cocok untuk berbagai keperluan seperti menonton film di TV layar lebar, melakukan presentasi di kantor, atau bermain game dengan latensi rendah. Pengguna akan merasakan kemudahan instalasi plug-and-play tanpa perlu pengaturan rumit, serta koneksi yang stabil untuk pengalaman multimedia yang imersif. Manfaatkan panjang kabel 5 meter untuk menghubungkan perangkat dari jarak jauh, memberikan kebebasan dalam mengatur ruang kerja atau hiburan Anda.";"Merek : Cliptec
Model : OCD500
Jenis : Kabel HDMI
Panjang Kabel : 5 meter
Tipe Konektor : HDMI to HDMI
Kecepatan : High Speed
Resolusi Maksimal : Full HD (1080p)
Material Konektor : Gold Plated
Fitur : Gold Plated untuk koneksi optimal dan anti-korosi

KOMPATIBILITAS

* Perangkat dengan port HDMI (TV, Monitor, Proyektor, Laptop, PC, PS4, Xbox, dll.)

ISI PAKET

* 1 x Cliptec Kabel HDMI to HDMI 5m High Speed Full HD Gold Plated OCD500

KEUNGGULAN

* Konektor emas (gold plated) untuk transmisi sinyal stabil dan anti-korosi
* Mendukung resolusi Full HD dengan kecepatan tinggi untuk gambar tajam
* Material nylon braided mesh dan PVC untuk daya tahan dan fleksibilitas maksimal
* Garansi resmi distributor 24 bulan dengan kebijakan tukar baru";img_8ab7e1ef_1782359711_0.jpg;img_8ab7e1ef_1782359711_0.jpg, img_429afc43_1782359711_1.jpg, img_22dd81b5_1782359711_3.jpg, img_6a329597_1782359711_2.jpg, img_74d36f11_1782359711_4.jpg, img_2bbe0bff_1782359712_5.jpg, img_2a90a8f0_1782359712_7.jpg, img_e68965f6_1782359712_8.jpg, img_481a59c2_1782359712_9.jpg
56;2;Kabel HDMI Cliptec OCD500 5 m;Cliptec Kabel Hdmi to Hdmi 5m High Speed Full HD Gold Plated OCD500;2;63000;42000;38000;Cliptec;OCD500;https://shopee.co.id/Cliptec-Kabel-Hdmi-to-Hdmi-5m-High-Speed-Full-HD-Gold-Plated-OCD500-i.71042912.18870355441;completed;;"Apakah Anda mencari kabel HDMI berkualitas tinggi yang mampu menghadirkan pengalaman audio visual terbaik untuk perangkat elektronik Anda? Cliptec Kabel HDMI to HDMI 5m High Speed Full HD Gold Plated OCD500 adalah solusi tepat untuk menghubungkan laptop, komputer, atau perangkat audio lainnya ke TV atau monitor dengan performa maksimal. Dirancang dengan material premium, kabel ini menjamin stabilitas sinyal dan ketahanan yang luar biasa.

Produk ini menawarkan kecepatan tinggi untuk mentransmisikan resolusi Full HD 1080p tanpa gangguan, didukung oleh konektor emas (gold plated) yang anti-korosi dan konduktivitas optimal. Dengan panjang 5 meter, Anda memiliki fleksibilitas lebih dalam mengatur tata letak perangkat tanpa khawatir sinyal melemah. Lapisan jalinan nilon (nylon braided mesh) dan tembaga berkualitas tinggi membuat kabel ini tidak hanya tahan terhadap tekukan dan tarikan, tetapi juga terlindung dari interferensi elektromagnetik.

Kabel ini sangat ideal untuk presentasi kantor, menonton film, bermain game, atau streaming konten favorit dari laptop ke layar besar. Anda tidak perlu lagi khawatir dengan kabel yang kusut atau mudah putus karena desainnya yang kokoh dan fleksibel. Setiap sambungan akan terasa responsif dan jernih, meningkatkan kenyamanan aktivitas digital Anda sehari-hari.";"Merek : Cliptec
Model : OCD500
Jenis : Kabel HDMI
Panjang Kabel : 5 meter
Tipe Konektor : HDMI to HDMI
Pelapis Konektor : Gold Plated (Emas)
Kecepatan : High Speed
Resolusi Maksimal : Full HD (1080p)
Material : Tembaga berkualitas tinggi

KOMPATIBILITAS

* Perangkat dengan port HDMI (TV, Monitor, Proyektor, Laptop, PC, PlayStation, Xbox, dll.)

ISI PAKET

* 1 x Cliptec Kabel HDMI to HDMI 5m High Speed Full HD Gold Plated OCD500

KEUNGGULAN

* Kecepatan tinggi untuk transmisi Full HD 1080p tanpa lag atau noise
* Konektor emas (gold plated) untuk konduktivitas optimal dan anti-karat
* Panjang 5 meter memberikan fleksibilitas penempatan perangkat yang luas
* Material jalinan nilon dan tembaga membuat kabel tahan lama dan anti-interferensi";img_8ab7e1ef_1782359771_0.jpg;img_8ab7e1ef_1782359771_0.jpg, img_74d36f11_1782359771_4.jpg, img_429afc43_1782359771_1.jpg, img_22dd81b5_1782359771_3.jpg, img_6a329597_1782359771_2.jpg, img_2bbe0bff_1782359771_5.jpg, img_2d198b92_1782359772_6.jpg, img_2a90a8f0_1782359772_7.jpg, img_481a59c2_1782359772_9.jpg, img_e68965f6_1782359772_8.jpg
57;2;Kabel LAN Flat Cliptec Cat5e 3 m OCC402;Cliptec Kabel LAN Slim Flat Cat5e RJ45 Patch 3m OCC402;2;20002;18000;15000;Cliptec;OCC402;https://shopee.co.id/Cliptec-Kabel-LAN-Slim-Flat-Cat5e-RJ45-Patch-3m-OCC402-i.71042912.1225472671;completed;;"Jangan biarkan kabel yang berantakan mengganggu produktivitas Anda. Cliptec Kabel LAN Slim Flat Cat5e RJ45 Patch 3m hadir sebagai solusi jaringan yang praktis dan efisien untuk berbagai perangkat Anda. Dengan desain datar yang ramping, kabel ini tidak hanya memudahkan instalasi di ruang sempit, tetapi juga memastikan koneksi internet yang stabil untuk kebutuhan kerja, gaming, atau streaming.

Kabel ini dirancang khusus untuk memberikan performa optimal pada jaringan komputer, notebook, laptop, hingga perangkat CCTV dan WiFi. Dengan panjang 3 meter yang fleksibel, Anda dapat mengatur tata letak perangkat tanpa khawatir kabel terlalu pendek atau panjang. Material PVC berkualitas tinggi memastikan daya tahan yang lama, sementara desain slim flat-nya mengurangi risiko kusut dan memudahkan pengaturan kabel di area terbatas. Setiap sambungan RJ45 diproduksi dengan presisi untuk meminimalkan kehilangan sinyal, sehingga koneksi tetap cepat dan andal.

Apakah Anda seorang profesional IT, gamer, atau pengguna rumahan? Kabel ini adalah pilihan tepat untuk menghubungkan desktop PC, laptop, atau bahkan sistem keamanan CCTV Anda. Manfaatkan kecepatan transfer data yang optimal untuk aktivitas seperti streaming video HD, bermain game online, atau mengelola server kantor. Dengan garansi resmi distributor selama 24 bulan, Anda bisa tenang karena produk ini didukung oleh layanan purna jual yang terpercaya.";"Merek : Cliptec
Model : OCC402
Jenis : Kabel Patch LAN
Tipe Kabel : Cat5e
Panjang : 3 meter
Bentuk Kabel : Slim Flat (Pipih)
Konektor : RJ45
Kecepatan : Mendukung kecepatan hingga 1000 Mbps (Gigabit)
Aplikasi : Komputer, Notebook, Laptop, Network, CCTV, WIFI, Desktop PC

KOMPATIBILITAS (jika relevan)

Perangkat dengan port RJ45 (PC, Laptop, Notebook)
Router, Switch, Modem
Kamera CCTV jaringan
Perangkat Smart TV, Game Console, dan perangkat jaringan lainnya

ISI PAKET

* 1 x Cliptec Kabel LAN Slim Flat Cat5e RJ45 Patch 3m (Model OCC402)

KEUNGGULAN

* Desain slim flat yang fleksibel dan mudah diatur di ruang sempit
* Koneksi stabil untuk jaringan Cat5e dengan kecepatan hingga 1000 Mbps
* Material PVC tahan lama yang melindungi dari kerusakan fisik
* Garansi resmi distributor 24 bulan dengan layanan tukar baru";img_8ab7e1ef_1782359800_0.jpg;img_8ab7e1ef_1782359800_0.jpg, img_7470ba61_1782359800_2.jpg, img_9415f30c_1782359800_4.jpg, img_c6bab435_1782359800_1.jpg, img_489570b7_1782359800_3.jpg, img_7ba6f296_1782359801_5.jpg, img_5eb1c1b9_1782359801_7.jpg, img_349573b5_1782359801_6.jpg, img_53574d32_1782359801_9.jpg, img_9b22e5cc_1782359801_8.jpg
58;2;Kabel LAN Flat Cliptec Cat6 1.8 m OCC404;Cliptec Kabel LAN Slim Flat Cat6 Patch 1.8m rj45 OCC404;2;20002;18000;15000;Cliptec;OCC404;https://shopee.co.id/Cliptec-Kabel-LAN-Slim-Flat-Cat6-Patch-1.8m-rj45-OCC404-i.71042912.1225484660;completed;;"Optimalkan koneksi jaringan Anda dengan Cliptec Kabel LAN Slim Flat Cat6 Patch 1.8m, solusi ideal untuk kebutuhan internet cepat dan stabil. Dirancang khusus untuk komputer, laptop, notebook, hingga perangkat CCTV dan desktop PC, kabel ini memastikan data mengalir tanpa hambatan. Dengan garansi resmi distributor selama 2 tahun, Anda bisa tenang menggunakan produk berkualitas ini setiap hari.

Kabel ini mengusung desain slim flat yang fleksibel dan ringkas, memudahkan pemasangan di area sempit atau sepanjang tepi ruangan. Dibuat dari bahan PVC berkualitas tinggi, kabel Cat6 ini mendukung kecepatan transfer data hingga 10 Gigabit per detik, ideal untuk streaming, gaming, atau kerja jarak jauh. Konektor RJ45 yang kokoh menjamin koneksi stabil tanpa putus, cocok untuk jaringan WIFI, CCTV, dan perangkat network lainnya.

Gunakan kabel ini untuk menghubungkan desktop PC atau laptop ke router, memperluas jangkauan CCTV, atau memperkuat sinyal jaringan di kantor maupun rumah. Manfaat utamanya adalah mengurangi lag dan buffering saat browsing atau menonton video, serta memastikan koneksi aman untuk perangkat IoT. Desain slim flat juga memudahkan pengelolaan kabel agar rapi dan tidak mengganggu estetika ruangan.";"Merek : Cliptec
Model : OCC404
Jenis : Kabel LAN Patch
Tipe Kabel : Cat6
Panjang : 1.8 meter
Bentuk Kabel : Slim Flat (Pipih)
Konektor : RJ45
Kecepatan : Hingga 1 Gbps (Gigabit)
Frekuensi : 250 MHz
Kegunaan : Komputer, Notebook, Network, CCTV, WiFi Router, Desktop PC, Laptop

KOMPATIBILITAS

* Komputer / PC / Laptop dengan port RJ45
* Notebook / Ultrabook dengan port RJ45
* Router WiFi / Switch / Modem
* Kamera CCTV IP
* Desktop PC / Server

ISI PAKET

* 1 x Cliptec Kabel LAN Slim Flat Cat6 Patch 1.8m RJ45

KEUNGGULAN

* Desain slim flat yang fleksibel dan mudah diatur, cocok untuk ruang terbatas
* Kecepatan transfer data tinggi hingga 10 Gbps dengan standar Cat6
* Bahan PVC tahan lama dan anti-kerusakan, mendukung penggunaan jangka panjang
* Konektor RJ45 berkualitas dengan perlindungan anti-karat untuk koneksi stabil";img_8ab7e1ef_1782359832_0.jpg;img_8ab7e1ef_1782359832_0.jpg, img_ce4a3a91_1782359832_3.jpg, img_79c054cb_1782359832_1.jpg, img_44047655_1782359832_2.jpg, img_8f7b72fd_1782359832_4.jpg, img_7ba6f296_1782359833_5.jpg, img_36d7cd21_1782359833_7.jpg, img_8fdf43e5_1782359833_8.jpg, img_b6ff145e_1782359833_6.jpg, img_9b22e5cc_1782359833_9.jpg
59;1;Keyboard + Mouse USB Cliptec Combo;Cliptec Keyboard + Mouse USB Wired Combo For Notebook Laptop PC Garansi 1 Tahun;2;164340;103000;93000;Cliptec;RZK308 & RZS950;https://shopee.co.id/Cliptec-Keyboard-Mouse-USB-Wired-Combo-For-Notebook-Laptop-PC-Garansi-1-Tahun-i.71042912.24156505593;completed;;"Apakah Anda sedang mencari perlengkapan keyboard dan mouse yang praktis, andal, dan terjangkau untuk laptop atau PC Anda? Cliptec Keyboard + Mouse USB Wired Combo hadir sebagai solusi bundling hemat yang siap mendukung produktivitas Anda sehari-hari. Dengan desain yang ringkas dan fungsional, perangkat ini menjadi pilihan tepat bagi pelajar, pekerja kantoran, hingga pengguna rumahan yang menginginkan kemudahan tanpa ribet.

Produk bundel ini terdiri dari keyboard tipe membrane key dan mouse optik yang terhubung melalui kabel USB. Dimensi keyboard yang ringkas (284 x 122 x 20 mm) menghemat ruang meja kerja Anda, sementara koneksi wired memastikan koneksi yang stabil tanpa gangguan sinyal. Sebagai produk resmi dari Cliptec, setiap pembelian sudah termasuk garansi resmi distributor selama 24 bulan dengan kebijakan tukar baru, memberikan Anda ketenangan pikiran dalam jangka panjang.

Dengan Cliptec Combo ini, Anda bisa mengetik dengan nyaman dan presisi, serta menavigasi layar dengan mulus. Cocok digunakan untuk mengetik dokumen, browsing internet, atau mengerjakan tugas sehari-hari. Keunggulan utamanya adalah kemudahan plug-and-play, tidak perlu instalasi driver tambahan, sehingga Anda bisa langsung menggunakannya begitu dicolokkan ke port USB laptop atau PC.";"Merek : Cliptec
Jenis : Keyboard + Mouse Combo Wired
Interface : USB
Tipe Koneksi : Kabel (Wired)
Kompatibilitas : Notebook, Laptop, PC
Garansi : 1 Tahun

KOMPATIBILITAS (jika relevan)

Windows
Linux
Mac OS (dengan port USB)

ISI PAKET

* 1 x Cliptec Keyboard + Mouse USB Wired Combo For Notebook Laptop PC
* 1 x Kartu Garansi 1 Tahun

KEUNGGULAN

* Garansi resmi distributor 24 bulan dengan kebijakan tukar baru, bebas repot jika terjadi kerusakan
* Desain keyboard membrane yang senyap dan nyaman, cocok untuk penggunaan di kantor atau rumah
* Koneksi USB wired yang stabil dan tanpa latensi, ideal untuk pekerjaan yang membutuhkan respons cepat
* Bundling hemat dalam satu paket, lebih praktis dan ekonomis dibanding membeli terpisah";img_8ab7e1ef_1782359865_0.jpg;img_8ab7e1ef_1782359865_0.jpg, img_3cae0fc1_1782359865_2.jpg, img_e81fa4eb_1782359866_1.jpg, img_d3e4b317_1782359866_4.jpg, img_b9da7025_1782359866_3.jpg, img_7ba6f296_1782359866_6.jpg, img_0fcc9e75_1782359866_5.jpg, img_2e597f0f_1782359867_8.jpg, img_a2a98686_1782359867_9.jpg
60;1;Keyboard Mini USB Cliptec RZK308;Cliptec Keyboard Mini Multimedia Usb Wired RZK308;2;109000;69000;64000;Cliptec;RZK308;https://shopee.co.id/Cliptec-Keyboard-Mini-Multimedia-Usb-Wired-RZK308-i.71042912.12564153518;completed;;"Tingkatkan produktivitas Anda dengan Cliptec Keyboard Mini Multimedia USB Wired RZK308, keyboard ringkas yang dirancang untuk efisiensi maksimal di ruang kerja terbatas. Dengan desain mini yang modern, keyboard ini menjadi solusi sempurna bagi Anda yang menginginkan fungsionalitas lengkap tanpa mengorbankan meja kerja. Ditenagai oleh koneksi USB yang stabil, setiap ketikan terasa responsif dan presisi.

Keyboard ini mengusung teknologi membrane key yang senyap dan nyaman, ideal untuk penggunaan sehari-hari di kantor, rumah, atau kafe. Keunggulan utamanya terletak pada tombol multimedia terintegrasi yang memudahkan Anda mengontrol volume, pemutaran musik, dan fungsi lainnya hanya dengan sekali sentuh. Desain ramping dengan dimensi 284 x 122 x 20 mm membuatnya mudah dibawa dan cocok untuk setup minimalis.

Cocok untuk pekerja kantoran, pelajar, atau pengguna yang sering mengetik dokumen panjang, keyboard ini mengurangi kelelahan jari berkat respons tombol yang lembut. Manfaatkan tombol pintas untuk mempercepat navigasi dan menghemat waktu, sehingga Anda bisa fokus pada tugas utama tanpa gangguan. Kabel USB yang panjang juga memberikan fleksibilitas penempatan yang lebih luas.";"Merek : Cliptec
Model : RZK308
Jenis : Keyboard Mini Multimedia
Tipe Koneksi : USB Wired
Layout : Mini (Compact)
Fitur Multimedia : Ya

KOMPATIBILITAS (jika relevan)

ISI PAKET
* 1 x Cliptec Keyboard Mini Multimedia Usb Wired RZK308

KEUNGGULAN

* Desain mini yang menghemat ruang meja tanpa mengorbankan fungsi
* Tombol multimedia terintegrasi untuk kontrol cepat volume dan pemutaran
* Teknologi membrane key yang senyap dan nyaman untuk mengetik lama
* Koneksi USB wired plug-and-play, langsung pakai tanpa instalasi driver";img_8ab7e1ef_1782359900_0.jpg;img_8ab7e1ef_1782359900_0.jpg, img_a83d6b56_1782359900_2.jpg, img_2bf60c09_1782359905_4.jpg, img_01996abd_1782359907_6.jpg, img_d1cb8f94_1782359908_1.jpg, img_797e096d_1782359909_5.jpg, img_7ba6f296_1782359909_8.jpg, img_68c0ac8a_1782359911_3.jpg, img_a7e9df50_1782359911_9.jpg, img_fa1ffdd4_1782359912_7.jpg
